|C190|200|1556|0.00|13.19|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|050|1901|0.00|280.88|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|2101|12.00|24772.90|23593.24|2831.18|0.00|0.00|0.00|1179.66||
|C190|000|1101|18.00|1700.00|1700.00|306.00|0.00|0.00|0.00|0.00||
|C190|000|1101|18.00|865.13|823.93|148.31|0.00|0.00|0.00|41.20||
|C190|101|1101|2.56|3956.65|3956.65|101.29|0.00|0.00|0.00|0.00||
|C190|400|1901|0.00|1430.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|300|1901|0.00|4356.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|400|1901|0.00|825.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|090|1922|0.00|60.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|060|1117|0.00|60.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|2551|0.00|3336.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|102|1551|0.00|3100.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|090|1407|0.00|406.18|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|590|1407|0.00|57.80|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|101|1556|0.00|1780.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|101|1556|0.00|620.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|1556|0.00|70.75|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|100|1556|0.00|437.34|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|500|1556|0.00|511.06|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|1556|0.00|262.50|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|100|1556|0.00|1150.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|060|1407|0.00|3.19|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|200|1556|0.00|30.77|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|1556|0.00|159.60|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|202|1407|0.00|270.75|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|2201|12.00|1286.25|1286.25|154.35|0.00|0.00|0.00|61.25||
|C190|400|2101|12.00|1061.28|1061.28|127.35|0.00|0.00|0.00|0.00||
|C190|060|1407|0.00|81.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|2201|12.00|612.15|612.15|73.46|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|1254.00|1254.00|225.72|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|246.40|246.40|44.36|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|905.50|905.50|162.99|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|1385.12|1385.12|249.32|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|191.40|191.40|13.40|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|3491.60|3491.60|244.40|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|647.80|647.80|45.35|0.00|0.00|0.00|0.00||
|C190|000|6101|7.00|1205.30|1205.30|84.37|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|359.00|39.72|7.15|0.00|0.00|319.28|0.00||
|C190|040|5902|0.00|63.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|3642.84|866.17|155.91|0.00|0.00|2776.67|0.00||
|C190|040|5902|0.00|1572.50|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|1082.16|269.16|48.45|0.00|0.00|813.00|0.00||
|C190|040|5902|0.00|370.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|1430.80|359.93|64.79|0.00|0.00|1070.87|0.00||
|C190|040|5902|0.00|1035.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|81.76|16.36|2.96|0.00|0.00|65.40|0.00||
|C190|040|5902|0.00|150.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|1390.48|982.56|176.87|0.00|0.00|407.92|0.00||
|C190|040|5902|0.00|2148.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|817.60|205.45|36.98|0.00|0.00|612.15|0.00||
|C190|040|5902|0.00|1050.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|492.80|341.95|61.55|0.00|0.00|150.85|0.00||
|C190|040|5902|0.00|731.00|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|1715.00|1715.00|205.80|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|3195.50|3195.50|383.46|0.00|0.00|0.00|0.00||
|C190|000|6101|12.00|831.60|831.60|99.80|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|94.19|94.19|16.95|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|1038.96|208.34|37.50|0.00|0.00|830.62|0.00||
|C190|041|5902|0.00|176.25|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|6657.00|6657.00|1198.26|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|1889.24|1889.25|340.05|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|285.00|285.00|51.30|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|2844.20|2844.20|511.96|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|9516.00|9516.00|1712.88|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|8059.80|8059.80|1450.75|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|5375.40|5375.40|967.57|0.00|0.00|0.00|0.00||
|C190|050|5902|0.00|280.88|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|189.00|189.00|34.02|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|5184.00|5184.00|933.12|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|1781.55|1781.55|320.71|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|8796.75|8796.75|1583.42|0.00|0.00|0.00|0.00||
|C190|020|5949|18.00|2343.50|667.34|120.12|0.00|0.00|1676.16|0.00||
|C190|000|5101|18.00|3227.31|3227.31|580.91|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|1925.28|1925.28|346.55|0.00|0.00|0.00|0.00||
|C190|000|5101|18.00|4044.28|4044.28|727.97|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|722.70|141.11|25.40|0.00|0.00|581.59|0.00||
|C190|040|5902|0.00|1108.80|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|830.16|154.27|27.77|0.00|0.00|675.89|0.00||
|C190|040|5902|0.00|1316.70|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|475.92|94.56|17.02|0.00|0.00|381.36|0.00||
|C190|040|5902|0.00|796.40|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|2496.60|487.24|87.70|0.00|0.00|2009.36|0.00||
|C190|040|5902|0.00|3618.45|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|1644.15|609.97|109.80|0.00|0.00|1034.18|0.00||
|C190|040|5902|0.00|2527.80|0.00|0.00|0.00|0.00|0.00|0.00||
|C190|020|5124|18.00|745.92|223.00|40.14|0.00|0.00|522.92|0.00||
